Winner,Column2
Nominee,"Toni Collette -- The Sixth Sense {""Lynn Sear""}"
Winner,"Angelina Jolie -- Girl, Interrupted {""Lisa Rowe""}"
Nominee,"Catherine Keener -- Being John Malkovich {""Maxine""}"
Nominee,"Samantha Morton -- Sweet and Lowdown {""Hattie""}"
Nominee,"Chloë Sevigny -- Boys Don't Cry {""Lana Tisdel""}"
NA,DIRECTING
Winner,American Beauty -- Sam Mendes
Nominee,Being John Malkovich -- Spike Jonze
Nominee,The Cider House Rules -- Lasse Hallström
Nominee,The Insider -- Michael Mann
Nominee,The Sixth Sense -- M. Night Shyamalan
NA,BEST PICTURE
Winner,"American Beauty -- Bruce Cohen and Dan Jinks, Producers"
Nominee,"The Cider House Rules -- Richard N. Gladstein, Producer"
Nominee,"The Green Mile -- David Valdes and Frank Darabont, Producers"
Nominee,"The Insider -- Michael Mann and Pieter Jan Brugge, Producers"
Nominee,"The Sixth Sense -- Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers"
NA,2000 (73rd)
NA,ACTOR IN A LEADING ROLE
Nominee,"Javier Bardem -- Before Night Falls {""Reinaldo Arenas""}"
Winner,"Russell Crowe -- Gladiator {""Maximus Decimus Meridius""}"
Nominee,"Tom Hanks -- Cast Away {""Chuck Noland""}"
Nominee,"Ed Harris -- Pollock {""Jackson Pollock""}"
Nominee,"Geoffrey Rush -- Quills {""The Marquis de Sade""}"
NA,ACTOR IN A SUPPORTING ROLE
Nominee,"Jeff Bridges -- The Contender {""President Jackson Evans""}"
Nominee,"Willem Dafoe -- Shadow of the Vampire {""Max Schreck""}"
Winner,"Benicio Del Toro -- Traffic {""Javier Rodriguez""}"
Nominee,"Albert Finney -- Erin Brockovich {""Ed Masry""}"
Nominee,"Joaquin Phoenix -- Gladiator {""Commodus""}"
Nominee,ACTRESS IN A LEADING ROLE
Nominee,"Joan Allen -- The Contender {""Laine Hanson""}"
Nominee,"Juliette Binoche -- Chocolat {""Vianne Rocher""}"
Nominee,"Ellen Burstyn -- Requiem for a Dream {""Sara Goldfarb""}"
Nominee,"Laura Linney -- You Can Count on Me {""Samantha 'Sammy' Prescott""}"
Winner,"Julia Roberts -- Erin Brockovich {""Erin Brockovich""}"
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Judi Dench -- Chocolat {""Armande Voizin""}"
Winner,"Marcia Gay Harden -- Pollock {""Lee Krasner""}"
Nominee,"Kate Hudson -- Almost Famous {""Penny Lane""}"
Nominee,"Frances McDormand -- Almost Famous {""Elaine Miller""}"
Nominee,"Julie Walters -- Billy Elliot {""Mrs. Wilkinson""}"
NA,DIRECTING
Nominee,Billy Elliot -- Stephen Daldry
Nominee,"Crouching Tiger, Hidden Dragon -- Ang Lee"
Nominee,Erin Brockovich -- Steven Soderbergh
Nominee,Gladiator -- Ridley Scott
Winner,Traffic -- Steven Soderbergh
NA,BEST PICTURE
Nominee,"Chocolat -- David Brown, Kit Golden and Leslie Holleran, Producers"
Nominee,"Crouching Tiger, Hidden Dragon -- Bill Kong, Hsu Li Kong and Ang Lee, Producers"
Nominee,"Erin Brockovich -- Danny DeVito, Michael Shamberg and Stacey Sher, Producers"
Winner,"Gladiator -- Douglas Wick, David Franzoni and Branko Lustig, Producers"
Nominee,"Traffic -- Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers"
NA,2001 (74th)
NA,ACTOR IN A LEADING ROLE
Nominee,"Russell Crowe -- A Beautiful Mind {""John Nash""}"
Nominee,"Sean Penn -- I Am Sam {""Sam Dawson""}"
Nominee,"Will Smith -- Ali {""Muhammad Ali""}"
Winner,"Denzel Washington -- Training Day {""Alonzo""}"
Nominee,"Tom Wilkinson -- In the Bedroom {""Matt Fowler""}"
NA,ACTOR IN A SUPPORTING ROLE
Winner,"Jim Broadbent -- Iris {""John Bayley""}"
Nominee,"Ethan Hawke -- Training Day {""Jake""}"
Nominee,"Ben Kingsley -- Sexy Beast {""Don Logan""}"
Nominee,"Ian McKellen -- The Lord of the Rings: The Fellowship of the Ring {""Gandalf""}"
Nominee,"Jon Voight -- Ali {""Howard Cosell""}"
NA,ACTRESS IN A LEADING ROLE
Winner,"Halle Berry -- Monster's Ball {""Leticia Musgrove""}"
Nominee,"Judi Dench -- Iris {""Iris Murdoch""}"
Nominee,"Nicole Kidman -- Moulin Rouge {""Satine""}"
Nominee,"Sissy Spacek -- In the Bedroom {""Ruth Fowler""}"
Nominee,"Renée Zellweger -- Bridget Jones's Diary {""Bridget Jones""}"
NA,ACTRESS IN A SUPPORTING ROLE
Winner,"Jennifer Connelly -- A Beautiful Mind {""Alicia Nash""}"
Nominee,"Helen Mirren -- Gosford Park {""Mrs. Wilson""}"
Nominee,"Maggie Smith -- Gosford Park {""Constance, Countess of Trentham""}"
Nominee,"Marisa Tomei -- In the Bedroom {""Natalie Strout""}"
Nominee,"Kate Winslet -- Iris {""Young Iris Murdoch""}"
NA,DIRECTING
Winner,A Beautiful Mind -- Ron Howard
Nominee,Black Hawk Down -- Ridley Scott
Nominee,Gosford Park -- Robert Altman
Nominee,The Lord of the Rings: The Fellowship of the Ring -- Peter Jackson
Nominee,Mulholland Drive -- David Lynch
NA,BEST PICTURE
Winner,"A Beautiful Mind -- Brian Grazer and Ron Howard, Producers"
Nominee,"Gosford Park -- Robert Altman, Bob Balaban and David Levy, Producers"
Nominee,"In the Bedroom -- Graham Leader, Ross Katz and Todd Field, Producers"
Nominee,"The Lord of the Rings: The Fellowship of the Ring -- Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers"
Nominee,"Moulin Rouge -- Martin Brown, Baz Luhrmann and Fred Baron, Producers"
NA,2002 (75th)
NA,ACTOR IN A LEADING ROLE
Winner,"Adrien Brody -- The Pianist {""Wladyslaw Szpilman""}"
Nominee,"Nicolas Cage -- Adaptation {""Charlie Kaufman & Donald Kaufman""}"
Nominee,"Michael Caine -- The Quiet American {""Thomas Fowler""}"
Nominee,"Daniel Day-Lewis -- Gangs of New York {""Bill 'The Butcher' Cutting""}"
Nominee,"Jack Nicholson -- About Schmidt {""Warren Schmidt""}"
NA,ACTOR IN A SUPPORTING ROLE
Winner,"Chris Cooper -- Adaptation {""John Laroche""}"
Nominee,"Ed Harris -- The Hours {""Richard Brown""}"
Nominee,"Paul Newman -- Road to Perdition {""John Rooney""}"
Nominee,"John C. Reilly -- Chicago {""Amos Hart""}"
Nominee,"Christopher Walken -- Catch Me If You Can {""Frank Abagnale""}"
NA,ACTRESS IN A LEADING ROLE
Nominee,"Salma Hayek -- Frida {""Frida Kahlo""}"
Winner,"Nicole Kidman -- The Hours {""Virginia Woolf""}"
Nominee,"Diane Lane -- Unfaithful {""Connie Sumner""}"
Nominee,"Julianne Moore -- Far from Heaven {""Cathy Whitaker""}"
Nominee,"Renée Zellweger -- Chicago {""Roxie Hart""}"
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Kathy Bates -- About Schmidt {""Roberta Hertzel""}"
Nominee,"Julianne Moore -- The Hours {""Laura Brown""}"
Nominee,"Queen Latifah -- Chicago {""Matron Mama Morton""}"
Nominee,"Meryl Streep -- Adaptation {""Susan Orlean""}"
Winner,"Catherine Zeta-Jones -- Chicago {""Velma Kelly""}"
NA,DIRECTING
Nominee,Chicago -- Rob Marshall
Nominee,Gangs of New York -- Martin Scorsese
Nominee,The Hours -- Stephen Daldry
Winner,The Pianist -- Roman Polanski
Nominee,Talk to Her -- Pedro Almodóvar
NA,BEST PICTURE
Winner,"Chicago -- Martin Richards, Producer"
Nominee,"Gangs of New York -- Alberto Grimaldi and Harvey Weinstein, Producers"
Nominee,"The Hours -- Scott Rudin and Robert Fox, Producers"
Nominee,"The Lord of the Rings: The Two Towers -- Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers"
Nominee,"The Pianist -- Roman Polanski, Robert Benmussa and Alain Sarde, Producers"
NA,2003 (76th)
NA,ACTOR IN A LEADING ROLE
Nominee,"Johnny Depp -- Pirates of the Caribbean: The Curse of the Black Pearl {""Jack Sparrow""}"
Nominee,"Ben Kingsley -- House of Sand and Fog {""Behrani""}"
Nominee,"Jude Law -- Cold Mountain {""Inman""}"
Nominee,"Bill Murray -- Lost in Translation {""Bob Harris""}"
Winner,"Sean Penn -- Mystic River {""Jimmy Markum""}"
NA,ACTOR IN A SUPPORTING ROLE
Nominee,"Alec Baldwin -- The Cooler {""Shelly Kaplow""}"
Nominee,"Benicio Del Toro -- 21 Grams {""Jack Jordan""}"
Nominee,"Djimon Hounsou -- In America {""Mateo""}"
Winner,"Tim Robbins -- Mystic River {""Dave Boyle""}"
Nominee,"Ken Watanabe -- The Last Samurai {""Katsumoto""}"
NA,ACTRESS IN A LEADING ROLE
Nominee,"Keisha Castle-Hughes -- Whale Rider {""Paikea""}"
Nominee,"Diane Keaton -- Something's Gotta Give {""Erica Barry""}"
Nominee,"Samantha Morton -- In America {""Sarah""}"
Winner,"Charlize Theron -- Monster {""Aileen Wuornos""}"
Nominee,"Naomi Watts -- 21 Grams {""Cristina Peck""}"
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Shohreh Aghdashloo -- House of Sand and Fog {""Nadi""}"
Nominee,"Patricia Clarkson -- Pieces of April {""Joy Burns""}"
Nominee,"Marcia Gay Harden -- Mystic River {""Celeste Boyle""}"
Nominee,"Holly Hunter -- Thirteen {""Melanie""}"
Winner,"Renée Zellweger -- Cold Mountain {""Ruby Thewes""}"
NA,DIRECTING
Nominee,City of God -- Fernando Meirelles
Winner,The Lord of the Rings: The Return of the King -- Peter Jackson
Nominee,Lost in Translation -- Sofia Coppola
Nominee,Master and Commander: The Far Side of the World -- Peter Weir
Nominee,Mystic River -- Clint Eastwood
NA,BEST PICTURE
Winner,"The Lord of the Rings: The Return of the King -- Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers"
Nominee,"Lost in Translation -- Ross Katz and Sofia Coppola, Producers"
Nominee,"Master and Commander: The Far Side of the World -- Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers"
Nominee,"Mystic River -- Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers"
Nominee,"Seabiscuit -- Kathleen Kennedy, Frank Marshall and Gary Ross, Producers"
NA,2004 (77th)
NA,ACTOR IN A LEADING ROLE
Nominee,"Don Cheadle -- Hotel Rwanda {""Paul Rusesabagina""}"
Nominee,"Johnny Depp -- Finding Neverland {""Sir James Matthew Barrie""}"
Nominee,"Leonardo DiCaprio -- The Aviator {""Howard Hughes""}"
Nominee,"Clint Eastwood -- Million Dollar Baby {""Frankie Dunn""}"
Winner,"Jamie Foxx -- Ray {""Ray Charles""}"
NA,ACTOR IN A SUPPORTING ROLE
Nominee,"Alan Alda -- The Aviator {""Senator Ralph Owen Brewster""}"
Nominee,"Thomas Haden Church -- Sideways {""Jack""}"
Nominee,"Jamie Foxx -- Collateral {""Max""}"
Winner,"Morgan Freeman -- Million Dollar Baby {""Eddie Scrap-Iron Dupris""}"
Nominee,"Clive Owen -- Closer {""Larry""}"
NA,ACTRESS IN A LEADING ROLE
Nominee,"Annette Bening -- Being Julia {""Julia Lambert""}"
Nominee,"Catalina Sandino Moreno -- Maria Full of Grace {""Maria""}"
Nominee,"Imelda Staunton -- Vera Drake {""Vera""}"
Winner,"Hilary Swank -- Million Dollar Baby {""Maggie Fitzgerald""}"
Nominee,"Kate Winslet -- Eternal Sunshine of the Spotless Mind {""Clementine Kruczynski""}"
NA,ACTRESS IN A SUPPORTING ROLE
Winner,"Cate Blanchett -- The Aviator {""Katharine Hepburn""}"
Nominee,"Laura Linney -- Kinsey {""Clara McMillen""}"
Nominee,"Virginia Madsen -- Sideways {""Maya""}"
Nominee,"Sophie Okonedo -- Hotel Rwanda {""Tatiana Rusesabagina""}"
Nominee,"Natalie Portman -- Closer {""Alice""}"
NA,DIRECTING
Nominee,The Aviator -- Martin Scorsese
Winner,Million Dollar Baby -- Clint Eastwood
Nominee,Ray -- Taylor Hackford
Nominee,Sideways -- Alexander Payne
Nominee,Vera Drake -- Mike Leigh
NA,BEST PICTURE
Nominee,"The Aviator -- Michael Mann and Graham King, Producers"
Nominee,"Finding Neverland -- Richard N. Gladstein and Nellie Bellflower, Producers"
Winner,"Million Dollar Baby -- Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers"
Nominee,"Ray -- Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers"
Nominee,"Sideways -- Michael London, Producer"
NA,2005 (78th)
NA,ACTOR IN A LEADING ROLE
Winner,"Philip Seymour Hoffman -- Capote {""Truman Capote""}"
Nominee,"Terrence Howard -- Hustle & Flow {""DJay""}"
Nominee,"Heath Ledger -- Brokeback Mountain {""Ennis Del Mar""}"
Nominee,"Joaquin Phoenix -- Walk the Line {""John R. Cash""}"
Nominee,"David Strathairn -- Good Night, and Good Luck. {""Edward R. Murrow""}"
NA,ACTOR IN A SUPPORTING ROLE
Winner,"George Clooney -- Syriana {""Bob Barnes""}"
Nominee,"Matt Dillon -- Crash {""Officer Ryan""}"
Nominee,"Paul Giamatti -- Cinderella Man {""Joe Gould""}"
Nominee,"Jake Gyllenhaal -- Brokeback Mountain {""Jack Twist""}"
Nominee,"William Hurt -- A History of Violence {""Richie Cusack""}"
NA,ACTRESS IN A LEADING ROLE
Nominee,"Judi Dench -- Mrs. Henderson Presents {""Mrs. Laura Henderson""}"
Nominee,"Felicity Huffman -- Transamerica {""Bree""}"
Nominee,"Keira Knightley -- Pride & Prejudice {""Elizabeth Bennet""}"
Nominee,"Charlize Theron -- North Country {""Josey Aimes""}"
Winner,"Reese Witherspoon -- Walk the Line {""June Carter""}"
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Amy Adams -- Junebug {""Ashley""}"
Nominee,"Catherine Keener -- Capote {""Nelle Harper Lee""}"
Nominee,"Frances McDormand -- North Country {""Glory""}"
Winner,"Rachel Weisz -- The Constant Gardener {""Tessa Quayle""}"
Nominee,"Michelle Williams -- Brokeback Mountain {""Alma""}"
NA,DIRECTING
Winner,Brokeback Mountain -- Ang Lee
Nominee,Capote -- Bennett Miller
Nominee,Crash -- Paul Haggis
Nominee,"Good Night, and Good Luck. -- George Clooney"
Nominee,Munich -- Steven Spielberg
NA,BEST PICTURE
Nominee,"Brokeback Mountain -- Diana Ossana and James Schamus, Producers"
Nominee,"Capote -- Caroline Baron, William Vince and Michael Ohoven, Producers"
Winner,"Crash -- Paul Haggis and Cathy Schulman, Producers"
Nominee,"Good Night, and Good Luck. -- Grant Heslov, Producer"
Nominee,"Munich -- Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers"
NA,2006 (79th)
NA,ACTOR IN A LEADING ROLE
Nominee,"Leonardo DiCaprio -- Blood Diamond {""Danny Archer""}"
Nominee,"Ryan Gosling -- Half Nelson {""Dan Dunne""}"
Nominee,"Peter O'Toole -- Venus {""Maurice""}"
Nominee,"Will Smith -- The Pursuit of Happyness {""Chris Gardner""}"
Winner,"Forest Whitaker -- The Last King of Scotland {""Idi Amin""}"
NA,ACTOR IN A SUPPORTING ROLE
Winner,"Alan Arkin -- Little Miss Sunshine {""Grandpa""}"
Nominee,"Jackie Earle Haley -- Little Children {""Ronnie J. McGorvey""}"
Nominee,"Djimon Hounsou -- Blood Diamond {""Solomon Vandy""}"
Nominee,"Eddie Murphy -- Dreamgirls {""James 'Thunder' Early""}"
Nominee,"Mark Wahlberg -- The Departed {""Dignam""}"
NA,ACTRESS IN A LEADING ROLE
Nominee,"Penélope Cruz -- Volver {""Raimunda""}"
Nominee,"Judi Dench -- Notes on a Scandal {""Barbara Covett""}"
Winner,"Helen Mirren -- The Queen {""The Queen""}"
Nominee,"Meryl Streep -- The Devil Wears Prada {""Miranda Priestly""}"
Nominee,"Kate Winslet -- Little Children {""Sarah Pierce""}"
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Adriana Barraza -- Babel {""Amelia""}"
Nominee,"Cate Blanchett -- Notes on a Scandal {""Sheba Hart""}"
Nominee,"Abigail Breslin -- Little Miss Sunshine {""Olive""}"
Winner,"Jennifer Hudson -- Dreamgirls {""Effie White""}"
Nominee,"Rinko Kikuchi -- Babel {""Chieko""}"
NA,DIRECTING
Nominee,Babel -- Alejandro González Iñárritu
Winner,The Departed -- Martin Scorsese
Nominee,Letters from Iwo Jima -- Clint Eastwood
Nominee,The Queen -- Stephen Frears
Nominee,United 93 -- Paul Greengrass
NA,BEST PICTURE
Nominee,"Babel -- Alejandro González Iñárritu, Jon Kilik and Steve Golin, Producers"
Winner,"The Departed -- Graham King, Producer"
Nominee,"Letters from Iwo Jima -- Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers"
Nominee,"Little Miss Sunshine -- David T. Friendly, Peter Saraf and Marc Turtletaub, Producers"
Nominee,"The Queen -- Andy Harries, Christine Langan and Tracey Seaward, Producers"
NA,2007 (80th)
NA,ACTOR IN A LEADING ROLE
Nominee,"George Clooney -- Michael Clayton {""Michael Clayton""}"
Winner,"Daniel Day-Lewis -- There Will Be Blood {""Daniel Plainview""}"
Nominee,"Johnny Depp -- Sweeney Todd The Demon Barber of Fleet Street {""Sweeney Todd""}"
Nominee,"Tommy Lee Jones -- In the Valley of Elah {""Hank Deerfield""}"
Nominee,"Viggo Mortensen -- Eastern Promises {""Nikolai""}"
NA,ACTOR IN A SUPPORTING ROLE
Nominee,"Casey Affleck -- The Assassination of Jesse James by the Coward Robert Ford {""Robert Ford""}"
Winner,"Javier Bardem -- No Country for Old Men {""Anton Chigurh""}"
Nominee,"Philip Seymour Hoffman -- Charlie Wilson's War {""Gust Avrakotos""}"
Nominee,"Hal Holbrook -- Into the Wild {""Ron Franz""}"
Nominee,"Tom Wilkinson -- Michael Clayton {""Arthur Edens""}"
NA,ACTRESS IN A LEADING ROLE
Nominee,"Cate Blanchett -- Elizabeth: The Golden Age {""Queen Elizabeth I""}"
Nominee,"Julie Christie -- Away from Her {""Fiona""}"
Winner,"Marion Cotillard -- La Vie en Rose {""Edith Piaf""}"
Nominee,"Laura Linney -- The Savages {""Wendy Savage""}"
Nominee,"Elliot Page -- Juno {""Juno MacGuff""}"
Nominee,
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Cate Blanchett -- I'm Not There {""Jude""}"
Nominee,"Ruby Dee -- American Gangster {""Mama Lucas""}"
Nominee,"Saoirse Ronan -- Atonement {""Briony Tallis, aged 13""}"
Nominee,"Amy Ryan -- Gone Baby Gone {""Helene McCready""}"
Winner,"Tilda Swinton -- Michael Clayton {""Karen Crowder""}"
NA,DIRECTING
Nominee,The Diving Bell and the Butterfly -- Julian Schnabel
Nominee,Juno -- Jason Reitman
Nominee,Michael Clayton -- Tony Gilroy
Winner,No Country for Old Men -- Joel Coen and Ethan Coen
Nominee,There Will Be Blood -- Paul Thomas Anderson
NA,BEST PICTURE
Nominee,"Atonement -- Tim Bevan, Eric Fellner and Paul Webster, Producers"
Nominee,"Juno -- Lianne Halfon, Mason Novick and Russell Smith, Producers"
Nominee,"Michael Clayton -- Sydney Pollack, Jennifer Fox and Kerry Orent, Producers"
Winner,"No Country for Old Men -- Scott Rudin, Ethan Coen and Joel Coen, Producers"
Nominee,"There Will Be Blood -- JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers"
NA,2008 (81st)
NA,ACTOR IN A LEADING ROLE
Nominee,"Richard Jenkins -- The Visitor {""Walter""}"
Nominee,"Frank Langella -- Frost/Nixon {""Richard Nixon""}"
Winner,"Sean Penn -- Milk {""Harvey Milk""}"
Nominee,"Brad Pitt -- The Curious Case of Benjamin Button {""Benjamin Button""}"
Nominee,"Mickey Rourke -- The Wrestler {""Randy""}"
NA,ACTOR IN A SUPPORTING ROLE
Nominee,"Josh Brolin -- Milk {""Dan White""}"
Nominee,"Robert Downey Jr. -- Tropic Thunder {""Kirk Lazarus""}"
Nominee,"Philip Seymour Hoffman -- Doubt {""Father Brendan Flynn""}"
Winner,"Heath Ledger -- The Dark Knight {""Joker""}"
Nominee,"Michael Shannon -- Revolutionary Road {""John Givings""}"
NA,ACTRESS IN A LEADING ROLE
Nominee,"Anne Hathaway -- Rachel Getting Married {""Kym""}"
Nominee,"Angelina Jolie -- Changeling {""Christine Collins""}"
Nominee,"Melissa Leo -- Frozen River {""Ray Eddy""}"
Nominee,"Meryl Streep -- Doubt {""Sister Aloysius Beauvier""}"
Winner,"Kate Winslet -- The Reader {""Hanna Schmitz""}"
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Amy Adams -- Doubt {""Sister James""}"
Winner,"Penélope Cruz -- Vicky Cristina Barcelona {""Maria Elena""}"
Nominee,"Viola Davis -- Doubt {""Mrs. Miller""}"
Nominee,"Taraji P. Henson -- The Curious Case of Benjamin Button {""Queenie""}"
Nominee,"Marisa Tomei -- The Wrestler {""Cassidy""}"
NA,DIRECTING
Nominee,The Curious Case of Benjamin Button -- David Fincher
Nominee,Frost/Nixon -- Ron Howard
Nominee,Milk -- Gus Van Sant
Nominee,The Reader -- Stephen Daldry
Winner,Slumdog Millionaire -- Danny Boyle
NA,BEST PICTURE
Nominee,"The Curious Case of Benjamin Button -- Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers"
Nominee,"Frost/Nixon -- Brian Grazer, Ron Howard and Eric Fellner, Producers"
Nominee,"Milk -- Dan Jinks and Bruce Cohen, Producers"
Nominee,"The Reader -- Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers"
Nominee,"Slumdog Millionaire -- Christian Colson, Producer"
NA,2009 (82nd)
NA,ACTOR IN A LEADING ROLE
Winner,"Jeff Bridges -- Crazy Heart {""Bad Blake""}"
Nominee,"George Clooney -- Up in the Air {""Ryan Bingham""}"
Nominee,"Colin Firth -- A Single Man {""George""}"
Nominee,"Morgan Freeman -- Invictus {""Nelson Mandela""}"
Nominee,"Jeremy Renner -- The Hurt Locker {""Staff Sergeant William James""}"
NA,ACTOR IN A SUPPORTING ROLE
Nominee,"Matt Damon -- Invictus {""Francois Pienaar""}"
Nominee,"Woody Harrelson -- The Messenger {""Captain Tony Stone""}"
Nominee,"Christopher Plummer -- The Last Station {""Tolstoy""}"
Nominee,"Stanley Tucci -- The Lovely Bones {""George Harvey""}"
Winner,"Christoph Waltz -- Inglourious Basterds {""Col. Hans Landa""}"
NA,ACTRESS IN A LEADING ROLE
Winner,"Sandra Bullock -- The Blind Side {""Leigh Anne Tuohy""}"
Nominee,"Helen Mirren -- The Last Station {""Sofya""}"
Nominee,"Carey Mulligan -- An Education {""Jenny""}"
Nominee,"Gabourey Sidibe -- Precious: Based on the Novel 'Push' by Sapphire {""Precious""}"
Nominee,"Meryl Streep -- Julie & Julia {""Julia Child""}"
NA,ACTRESS IN A SUPPORTING ROLE
Nominee,"Penélope Cruz -- Nine {""Carla""}"
Nominee,"Vera Farmiga -- Up in the Air {""Alex Goran""}"
Nominee,"Maggie Gyllenhaal -- Crazy Heart {""Jean Craddock""}"
Nominee,"Anna Kendrick -- Up in the Air {""Natalie Keener""}"
Winner,"Mo'Nique -- Precious: Based on the Novel 'Push' by Sapphire {""Mary""}"
NA,DIRECTING
Nominee,Avatar -- James Cameron
Winner,The Hurt Locker -- Kathryn Bigelow
Nominee,Inglourious Basterds -- Quentin Tarantino
Nominee,Precious: Based on the Novel 'Push' by Sapphire -- Lee Daniels
Nominee,Up in the Air -- Jason Reitman
NA,BEST PICTURE
Nominee,"Avatar -- James Cameron and Jon Landau, Producers"
Nominee,"The Blind Side -- Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers"
Nominee,"District 9 -- Peter Jackson and Carolynne Cunningham, Producers"
Nominee,"An Education -- Finola Dwyer and Amanda Posey, Producers"
Winner,"The Hurt Locker -- Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers"
Nominee,"Inglourious Basterds -- Lawrence Bender, Producer"
Nominee,"Precious: Based on the Novel 'Push' by Sapphire -- Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers"
Nominee,"A Serious Man -- Joel Coen and Ethan Coen, Producers"
Nominee,"Up -- Jonas Rivera, Producer"
Nominee,"Up in the Air -- Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers"